"OTU","average","overall","sd","ratio","ava","avb","ord","cusum","p","contribution","comparison"
"Candidatus Portnoybacteria",0.000699713274155115,0.413860503982108,0.000470785596149899,1.48626737920063,0.00535896228439038,0.00970071451479924,57,0.934487260260915,0.0032,0.00164266930207924,"Animal Host_Sediment"
"Candidatus Ratteibacteria",0.000464212577042793,0.413860503982108,0.000277112165070911,1.67517935174013,0.00216295841753082,0.00537435651155445,107,0.936085923529104,2e-04,0.00159866326818947,"Animal Host_Sediment"
"Candidatus Raymondbacteria",0.000712043672216897,0.413860503982108,0.000407403375886181,1.74776085413643,0.00359937412449425,0.00844307226406847,44,0.937676434434004,2e-04,0.0015905109048997,"Animal Host_Sediment"
"Candidatus Riflebacteria",0.00073934413678555,0.413860503982108,0.000419532604525344,1.76230435682595,0.0037217125420411,0.00885727214980742,68,0.939266694741168,2e-04,0.00159026030716403,"Animal Host_Sediment"
"Candidatus Ryanbacteria",0.000606755544870713,0.413860503982108,0.000459301437613349,1.32103994279568,0.0038922657384597,0.00771896960960156,70,0.943923178739416,2e-04,0.00154410164817409,"Animal Host_Sediment"
"Candidatus Schekmanbacteria",0.00107974223173818,0.413860503982108,0.000715652864051768,1.50875135973755,0.00607573195792272,0.0136119335994109,30,0.946940095557982,2e-04,0.00149461131885131,"Animal Host_Sediment"
"Candidatus Spechtbacteria",0.00043808539367472,0.413860503982108,0.000396560561914884,1.10471245945215,0.00283617218317559,0.00570555493079248,63,0.949868314569978,0.003,0.00146213191493627,"Animal Host_Sediment"
"Candidatus Sumerlaeota",0.000661623585870561,0.413860503982108,0.000357889143497095,1.84868302906744,0.00345502053245021,0.00631595464297039,22,0.952701476446336,2e-04,0.00139653681006635,"Animal Host_Sediment"
"Candidatus Sungbacteria",0.000770154705723046,0.413860503982108,0.000542524504318241,1.41957588937085,0.00428737483047759,0.0097252782836035,28,0.954088221025994,2e-04,0.00138674457965804,"Animal Host_Sediment"
"Candidatus Tectomicrobia",0.00146460482835731,0.413860503982108,0.00062785062140355,2.33272816563152,0.00376864966019151,0.0147241504027094,73,0.958115387790821,2e-04,0.00132254228436246,"Animal Host_Sediment"
"Candidatus Terrybacteria",0.000433784560763058,0.413860503982108,0.000304443149719296,1.42484585763555,0.00301960966275589,0.00586746951210585,56,0.959426787611013,0.0308,0.00131139982019168,"Animal Host_Sediment"
"Candidatus Thermoplasmatota",0.00125079475130954,0.413860503982108,0.00179091995894367,0.698409074656411,0.0115718099097331,0.00711824505069684,119,0.960689535388651,2e-04,0.00126274777763846,"Animal Host_Sediment"
"Candidatus Thorarchaeota",0.00190078445808282,0.413860503982108,0.00183341771684785,1.03674380399836,0.000732018745636398,0.0153970165405206,54,0.961934819970517,2e-04,0.00124528458186579,"Animal Host_Sediment"
"Candidatus Uhrbacteria",0.00142486178517378,0.413860503982108,0.00097245930391132,1.46521482127103,0.00996473491677856,0.0197967431459235,25,0.963165250344625,2e-04,0.00123043037410775,"Animal Host_Sediment"
"Candidatus Wallbacteria",0.000430134562322864,0.413860503982108,0.000286787503431532,1.49983718668396,0.00348568287355671,0.00579534832115337,80,0.966780918961795,0.0338,0.00117298353025097,"Animal Host_Sediment"
"Candidatus Wildermuthbacteria",0.000522601431655691,0.413860503982108,0.000353101075368959,1.48003353178582,0.00355432162801789,0.00671703920845491,21,0.967935745393508,0.0016,0.00115482643171327,"Animal Host_Sediment"
"Candidatus Wirthbacteria",0.000400787045826927,0.413860503982108,0.00024143583508069,1.66001474343268,0.00199069455413311,0.00472434315682699,42,0.969084070945042,2e-04,0.00114832555153399,"Animal Host_Sediment"
"Candidatus Woesearchaeota",0.00134534448723598,0.413860503982108,0.000835869541529007,1.60951490680594,0.00572863894244687,0.0152009663409652,33,0.970213151927379,2e-04,0.00112908098233688,"Animal Host_Sediment"
"Candidatus Wolfebacteria",0.000746014959450023,0.413860503982108,0.000518713045966962,1.43820357951348,0.00544783909821323,0.00996118924193884,105,0.972393350235833,0.0158,0.00105853394914346,"Animal Host_Sediment"
"Candidatus Woykebacteria",0.000502427148573691,0.413860503982108,0.00034059588880765,1.47514155362408,0.00398190762340586,0.00704078863168974,112,0.973441492198135,0.0338,0.00104814196230196,"Animal Host_Sediment"
"Candidatus Yanofskybacteria",0.000993987228388299,0.413860503982108,0.000806195462856235,1.23293577573203,0.00723034112440377,0.0135753870096813,118,0.974480814767416,0.001,0.00103932256928152,"Animal Host_Sediment"
"Candidatus Zambryskibacteria",0.000893919846836704,0.413860503982108,0.000947770950373093,0.943181310299509,0.00524188063984252,0.0111764792281519,39,0.976550195289111,0.0024,0.00103398741358662,"Animal Host_Sediment"
"Chlorobiota",0.0022711725800875,0.413860503982108,0.00179052081635129,1.26844243269714,0.0138303385314628,0.0294021864956043,43,0.978602052423595,2e-04,0.00102203904139775,"Animal Host_Sediment"
"Chloroflexota",0.0108567080531308,0.413860503982108,0.00612265991952622,1.77320122231628,0.0285193506588236,0.110098098930437,40,0.979608060316307,2e-04,0.00100600789271177,"Animal Host_Sediment"
"Chrysiogenota",0.000800224064468607,0.413860503982108,0.000473252237314298,1.69090392263092,0.00397601782871231,0.00957216030974771,120,0.980576471271135,2e-04,0.000968410954828025,"Animal Host_Sediment"
"Deferribacterota",0.00192762734592199,0.413860503982108,0.00346134006091071,0.556902041406128,0.0178901616889945,0.0135366881223573,13,0.983399794968857,0.002,0.000907193727984756,"Animal Host_Sediment"
"Elusimicrobiota",0.00411422835462849,0.413860503982108,0.0021199193271311,1.94074760391769,0.0213682320583172,0.0509477741160532,136,0.986084987469575,2e-04,0.000888694019447023,"Animal Host_Sediment"
"Fibrobacterota",0.00208718819165308,0.413860503982108,0.00569446932169146,0.366529008015291,0.0194761198137209,0.00700587190643966,20,0.987852326564533,2e-04,0.00088321776821032,"Animal Host_Sediment"
"Gemmatimonadota",0.00489422954275001,0.413860503982108,0.00204142128682339,2.39746179504467,0.0156720440043168,0.0466790504367607,109,0.989586418982096,2e-04,0.000851585431981494,"Animal Host_Sediment"
"Ignavibacteriota",0.00443991743417036,0.413860503982108,0.00273289528503328,1.62462040111291,0.0174895884222302,0.0496585083988396,10,0.990421434089731,2e-04,0.000835015107635506,"Animal Host_Sediment"
"Kiritimatiellota",0.00188140739248162,0.413860503982108,0.00107876135095427,1.7440441213595,0.00635464979153567,0.0200597332091888,47,0.991198632780288,2e-04,0.000777198690556258,"Animal Host_Sediment"
"Lentisphaerota",0.00297368793602321,0.413860503982108,0.00159846689847663,1.86033751393738,0.0148979407996517,0.035533414971979,34,0.991954116795261,2e-04,0.000755484014973495,"Animal Host_Sediment"
"Myxococcota",0.0113582237507557,0.413860503982108,0.00460247199816642,2.46785287455974,0.0297287041172911,0.11391856869636,93,0.993437165048251,2e-04,0.000735661637363272,"Animal Host_Sediment"
"Nitrososphaerota",0.011398139509877,0.413860503982108,0.0101301165798927,1.12517357722232,0.0096542809493463,0.0951182044558066,15,0.994717691461521,2e-04,0.000629484546634473,"Animal Host_Sediment"
"Nitrospinota",0.00191158348542388,0.413860503982108,0.00125820176631563,1.51929804630742,0.00794061689087715,0.0218084407641543,90,0.995307249005268,2e-04,0.000589557543747121,"Animal Host_Sediment"
"Nitrospirota",0.00633975310646006,0.413860503982108,0.00364057937452386,1.74141323516376,0.0188315317561623,0.0653661473029034,24,0.995890924729893,2e-04,0.000583675724624921,"Animal Host_Sediment"
"Planctomycetota",0.0162252534897271,0.413860503982108,0.00655773473245645,2.47421619685573,0.0400270706013934,0.161476956428198,132,0.996472981812008,2e-04,0.000582057082115006,"Animal Host_Sediment"
"Pseudomonadota",0.0418455579745272,0.413860503982108,0.0255107918532967,1.64030807883839,0.470819773626606,0.717989895070866,35,0.997045646235493,2e-04,0.000572664423484581,"Animal Host_Sediment"
"Spirochaetota",0.00510045398331066,0.413860503982108,0.00490945553533907,1.03890420161599,0.0671769470802088,0.0575828191173787,23,0.997581255477411,0.0028,0.000535609241918533,"Animal Host_Sediment"
"Thermodesulfobacteriota",0.0175313385534312,0.413860503982108,0.0095378987816154,1.83807135668324,0.0538085991806292,0.183583299824004,37,0.998608575784431,2e-04,0.000499616404759484,"Animal Host_Sediment"
"Thermoproteota",0.00206917820986606,0.413860503982108,0.00276901473730481,0.747261537466598,0.0235579357709715,0.0141400976723615,86,0.999396450661911,2e-04,0.000385404888182062,"Animal Host_Sediment"
"Actinomycetota",0.0429912970497312,0.404129090310846,0.0263831218732059,1.62949999838314,0.267888768308205,0.497292889267953,152,0.253956472754147,2e-04,0.11976844619161,"Animal Host_Plant Host"
"Armatimonadota",0.00175583153794974,0.404129090310846,0.00124973353242525,1.40496473239567,0.0104090156144987,0.0171230482785316,2,0.471071143639463,0.0148,0.106380109921469,"Animal Host_Plant Host"
"Bacillota",0.0542292851053258,0.404129090310846,0.0355494514658373,1.52546053087316,0.537117665592813,0.274234867452868,146,0.523401281376161,2e-04,0.0255083962879021,"Animal Host_Plant Host"
"Bacteroidota",0.0447510573882903,0.404129090310846,0.0326494904453159,1.37065102021249,0.431868062931004,0.195935822701463,151,0.546542962291874,2e-04,0.0231416809157138,"Animal Host_Plant Host"
"Campylobacterota",0.00851156130670991,0.404129090310846,0.0102615335943002,0.82946288958579,0.0714644364319188,0.0392821236476858,130,0.636227710264035,0.028,0.0163524939451655,"Animal Host_Plant Host"
"candidate division CPR2",0.000351453492642464,0.404129090310846,0.000477781603037085,0.735594444006217,0.00253631391294744,0.00279876813903786,159,0.663735476572766,0.022,0.0136497235797592,"Animal Host_Plant Host"
"candidate division CPR3",0.000307486934807154,0.404129090310846,0.000333848986310153,0.921035999556673,0.00187139452630927,0.00198507865560449,100,0.677252388803788,0.0132,0.0135169122310221,"Animal Host_Plant Host"
"candidate division WWE3",0.000996866958564542,0.404129090310846,0.000835383156055257,1.19330507365246,0.00961658170465803,0.00902944393046077,140,0.715151342508155,0.0184,0.0123868189542721,"Animal Host_Plant Host"
"Candidatus Absconditabacteria",0.000626098492784193,0.404129090310846,0.000641303819590868,0.976289979348049,0.00494040545525938,0.00412134987831235,135,0.742963200400124,0.0264,0.00751382508180864,"Animal Host_Plant Host"
"Candidatus Blackburnbacteria",0.000403969569389863,0.404129090310846,0.000559370260244928,0.722186355086128,0.0024045914234004,0.0034173521690123,26,0.810303531511587,0.016,0.00406387098396488,"Animal Host_Plant Host"
"Candidatus Buchananbacteria",0.00081554798062199,0.404129090310846,0.000764995150887796,1.06608254924953,0.00625318189144133,0.00756588501937768,52,0.818121226858968,0.034,0.00388401525310389,"Animal Host_Plant Host"
"Candidatus Curtissbacteria",0.000768230132569374,0.404129090310846,0.000700451969622265,1.09676346971179,0.0060036777629122,0.0061995708349881,46,0.846352227447826,0.0188,0.00314055563323468,"Animal Host_Plant Host"
"Candidatus Daviesbacteria",0.00126918989112974,0.404129090310846,0.00137478539909744,0.923191279135618,0.00765947400810516,0.0109180013678649,74,0.852508231300826,0.009,0.00302594394495759,"Animal Host_Plant Host"
"Candidatus Firestonebacteria",0.000646225906483662,0.404129090310846,0.00102501053760828,0.630457817527942,0.00468403029934619,0.0051139359907213,18,0.874319596150882,0.0014,0.00246670428450912,"Animal Host_Plant Host"
"Candidatus Gottesmanbacteria",0.000956049058776342,0.404129090310846,0.000788449652283921,1.21256830541675,0.00833824379040481,0.00983618652951764,60,0.886130525518572,0.0336,0.00219665820013304,"Animal Host_Plant Host"
"Candidatus Gracilibacteria",0.000887733480143646,0.404129090310846,0.0019873686877468,0.446687867035947,0.00309453981878805,0.00594525655672223,125,0.888309097671161,2e-04,0.00217857215258854,"Animal Host_Plant Host"
"Candidatus Levybacteria",0.00122287197380731,0.404129090310846,0.00140786974313332,0.868597382514751,0.00823510322642713,0.0114106673534857,117,0.914373801576186,0.0192,0.00161237197954278,"Animal Host_Plant Host"
"Candidatus Lindowbacteria",0.000721835589092795,0.404129090310846,0.000466579444548045,1.54707970427631,0.0028373361517156,0.00585688834976827,54,0.915972859703842,0.0184,0.00159905812765559,"Animal Host_Plant Host"
"Candidatus Liptonbacteria",0.000618639193429822,0.404129090310846,0.000583311582527514,1.06056387694075,0.00437722757342587,0.00554251069823411,83,0.917570550276718,0.008,0.00159769057287606,"Animal Host_Plant Host"
"Candidatus Roizmanbacteria",0.00132826580745673,0.404129090310846,0.00123044120327989,1.07950368040024,0.0112817554993588,0.012712696968869,38,0.950180894240328,0.0038,0.00120859878681945,"Animal Host_Plant Host"
"Candidatus Rokubacteria",0.00546257744373454,0.404129090310846,0.00497461284749951,1.09809096932645,0.00997820593134106,0.0422835793282446,30,0.951388829426945,0.0012,0.00120793518661677,"Animal Host_Plant Host"
"Candidatus Sumerlaeota",0.000547361553432919,0.404129090310846,0.000636930875815739,0.859373558758467,0.00345502053245021,0.00259309607773773,136,0.959619900340699,0.001,0.00114895693689676,"Animal Host_Plant Host"
"Candidatus Tagabacteria",0.000397686316494566,0.404129090310846,0.000595277069699085,0.668069268476272,0.00261354559324184,0.00281081226781709,49,0.961909207847482,0.0352,0.00114170964019733,"Animal Host_Plant Host"
"Candidatus Taylorbacteria",0.00155481115964713,0.404129090310846,0.00590458706885072,0.263322589965594,0.00494601169155052,0.0126951607103264,78,0.963041094118217,0.0196,0.00113188627073491,"Animal Host_Plant Host"
"Candidatus Tectomicrobia",0.00095800363161211,0.404129090310846,0.000602406757049348,1.5902936353246,0.00376864966019151,0.00792840874073997,126,0.964157663426821,0.0086,0.0011165693086046,"Animal Host_Plant Host"
"Candidatus Thermoplasmatota",0.00151411051820326,0.404129090310846,0.00226855180717852,0.667434842533493,0.0115718099097331,0.00541351093619281,42,0.966326692286917,2e-04,0.00108061785753044,"Animal Host_Plant Host"
"Candidatus Vogelbacteria",0.00065160642133532,0.404129090310846,0.00183386636253993,0.355318377961215,0.00347694573775499,0.0059463692750243,32,0.970555982413528,0.0244,0.00105269701423027,"Animal Host_Plant Host"
"Candidatus Woesebacteria",0.00215704277755609,0.404129090310846,0.00629817070627823,0.342487188447572,0.00918796555691554,0.0178477637550788,109,0.975607468180917,0.0024,0.000984057634130453,"Animal Host_Plant Host"
"Chlamydiota",0.00167987105273494,0.404129090310846,0.00248456834874668,0.676121891990752,0.0120986806980645,0.0160445711251879,112,0.981211454034021,0.0498,0.00090398167622463,"Animal Host_Plant Host"
"Deferribacterota",0.0022338150214439,0.404129090310846,0.00441772169880589,0.505648651893962,0.0178901616889945,0.00787221795790444,47,0.986365397139282,2e-04,0.000810625865560133,"Animal Host_Plant Host"
"Fibrobacterota",0.00243544107027214,0.404129090310846,0.00674001439203954,0.361340633507931,0.0194761198137209,0.00375596071192879,39,0.990214384830451,2e-04,0.000741203083877706,"Animal Host_Plant Host"
"Fusobacteriota",0.0050058738758351,0.404129090310846,0.00595406978670833,0.840748270537582,0.0379400173483508,0.0229935930180179,56,0.990944715040183,0.0368,0.000730330209732677,"Animal Host_Plant Host"
"Gemmatimonadota",0.00499768814861019,0.404129090310846,0.00380897479666533,1.31208223088941,0.0156720440043168,0.0378158946714111,120,0.991670395114761,2e-04,0.000725680074577739,"Animal Host_Plant Host"
"Mycoplasmatota",0.00501757689439807,0.404129090310846,0.00462403931732714,1.08510688384424,0.0433424408557124,0.0275226846163701,37,0.994324985681046,2e-04,0.000600333027297895,"Animal Host_Plant Host"
"Myxococcota",0.0103086849871185,0.404129090310846,0.00764800504124358,1.34789202302124,0.0297287041172911,0.0873470594103169,20,0.994915023178509,2e-04,0.000590037497462337,"Animal Host_Plant Host"
"Pseudomonadota",0.048401913207359,0.404129090310846,0.0355580314914469,1.36120902021816,0.470819773626606,0.660227563623638,17,0.998087545276566,2e-04,0.000449135781929955,"Animal Host_Plant Host"
"Spirochaetota",0.00681930540268455,0.404129090310846,0.00695783485736692,0.980090149087731,0.0671769470802088,0.0347488998824167,72,0.998478862362614,2e-04,0.000391317086048004,"Animal Host_Plant Host"
"Thermoproteota",0.00279203992475775,0.404129090310846,0.0035523700864779,0.785965385584587,0.0235579357709715,0.0138414339320574,65,0.999667572744893,2e-04,0.000250203031498586,"Animal Host_Plant Host"
"Bacillota",0.0681771832068684,0.416720027526697,0.0346934115394576,1.96513344123938,0.537117665592813,0.111043069896614,138,0.542149102023052,2e-04,0.0299664486679516,"Animal Host_Freshwater"
"Bacteroidota",0.0434957900258944,0.416720027526697,0.029927724489815,1.45336108131766,0.431868062931004,0.181882965817228,151,0.57152128309461,2e-04,0.029372181071558,"Animal Host_Freshwater"
"Campylobacterota",0.00794179472352969,0.416720027526697,0.010229552189622,0.776358004369609,0.0714644364319188,0.0267688037354862,130,0.683452891726047,0.0438,0.0172538019055455,"Animal Host_Freshwater"
"candidate division NC10",0.00174448434208674,0.416720027526697,0.00123097841576125,1.41715266470203,0.00550203228163368,0.0159538877371915,150,0.737847912604039,0.004,0.0118640823279901,"Animal Host_Freshwater"
"Candidatus Dadabacteria",0.000644308021033625,0.416720027526697,0.000631064254359952,1.02098639969254,0.00282208148690544,0.00626413297616309,99,0.879436075841416,0.0194,0.00244594254489039,"Animal Host_Freshwater"
"Candidatus Eisenbacteria",0.00203505872816886,0.416720027526697,0.00125387565670901,1.62301478402586,0.00367059759051282,0.0163743151217876,85,0.895042362481367,2e-04,0.00206386150140003,"Animal Host_Freshwater"
"Candidatus Lindowbacteria",0.000711905253153349,0.416720027526697,0.000433335423390909,1.64285035269582,0.0028373361517156,0.00694570725504257,81,0.931837612664909,0.0152,0.0012650048233338,"Animal Host_Freshwater"
"Candidatus Lloydbacteria",0.000998883394980776,0.416720027526697,0.00385036068275684,0.259425928447197,0.00701653462435281,0.00542459302865519,21,0.934346665467363,0.0158,0.00125292203632399,"Animal Host_Freshwater"
"Candidatus Sumerlaeota",0.000505054050072271,0.416720027526697,0.000568202377498297,0.888862965156785,0.00345502053245021,0.00355790258815141,8,0.967025996975687,8e-04,0.000937055338054327,"Animal Host_Freshwater"
"Candidatus Tectomicrobia",0.000911688851205148,0.416720027526697,0.000550741980262975,1.65538289049588,0.00376864966019151,0.00901833077988779,25,0.970664784463652,0.0378,0.000885523980812986,"Animal Host_Freshwater"
"Candidatus Thermoplasmatota",0.00142805518380949,0.416720027526697,0.00236568004625366,0.603655251719686,0.0115718099097331,0.0037857356452476,124,0.972417587499195,2e-04,0.000874233266844104,"Animal Host_Freshwater"
"Chloroflexota",0.00719000480501914,0.416720027526697,0.00449416686828246,1.59985265695463,0.0285193506588236,0.0702674929580531,93,0.985733153491633,6e-04,0.000696107787192979,"Animal Host_Freshwater"
"Deferribacterota",0.00220518801088548,0.416720027526697,0.00444724897737847,0.495854408444966,0.0178901616889945,0.0055515146960945,66,0.988413477567844,2e-04,0.000653832182557434,"Animal Host_Freshwater"
"Euryarchaeota",0.0124876193137862,0.416720027526697,0.0309641505244916,0.403292811275699,0.0519645890042859,0.0906419034740274,39,0.99093776714297,0.0206,0.000594697862084548,"Animal Host_Freshwater"
"Fibrobacterota",0.00238121824729351,0.416720027526697,0.00669143655052223,0.355860543444542,0.0194761198137209,0.00423037389025555,34,0.991521953359901,2e-04,0.000584186216931015,"Animal Host_Freshwater"
"Gemmatimonadota",0.00557661685119392,0.416720027526697,0.00297061032930134,1.87726299750176,0.0156720440043168,0.0447587108146294,147,0.992675592171274,2e-04,0.000572329830580975,"Animal Host_Freshwater"
"Mycoplasmatota",0.00460156550219063,0.416720027526697,0.0043485802176011,1.05817652473457,0.0433424408557124,0.0154899002860284,84,0.994876814529069,2e-04,0.000529629806759413,"Animal Host_Freshwater"
"Myxococcota",0.0119265568368241,0.416720027526697,0.00669674028029161,1.78094958705861,0.0297287041172911,0.102682528168505,132,0.995406252876538,2e-04,0.000529438347468214,"Animal Host_Freshwater"
"Nitrospirota",0.00494400071429904,0.416720027526697,0.003789797064387,1.30455552904354,0.0188315317561623,0.047068061356911,17,0.997332767534958,4e-04,0.000417439716990042,"Animal Host_Freshwater"
"Planctomycetota",0.0122399761046588,0.416720027526697,0.00656267616098701,1.86508915028011,0.0400270706013934,0.112755215662856,13,0.997747361661984,2e-04,0.000414594127026158,"Animal Host_Freshwater"
"Pseudomonadota",0.0557539067065954,0.416720027526697,0.0351031710647273,1.5882868987474,0.470819773626606,0.763622678602756,35,0.99815804970965,2e-04,0.000410688047666308,"Animal Host_Freshwater"
"Spirochaetota",0.0066048261721185,0.416720027526697,0.00690985187156468,0.955856405446054,0.0671769470802088,0.0281212543816763,37,0.998533304464745,2e-04,0.000375254755095367,"Animal Host_Freshwater"
"Thermoproteota",0.00273089029624035,0.416720027526697,0.00359689757829967,0.759234934215531,0.0235579357709715,0.00906137778151248,114,0.999674411817756,2e-04,0.000270399683629519,"Animal Host_Freshwater"
"Verrucomicrobiota",0.00972642490068946,0.416720027526697,0.00758329564356743,1.28261185609187,0.03904690880049,0.0853509492134975,116,1,2e-04,0.000136229606520044,"Animal Host_Freshwater"
"Bacillota",0.0608729037193704,0.481868120822904,0.0375897242644506,1.61940277324511,0.537117665592813,0.141187298875639,151,0.461830881913805,2e-04,0.0251227434382741,"Animal Host_Groundwater"
"Bacteroidota",0.0470837702510807,0.481868120822904,0.0342417769974997,1.37503875031132,0.431868062931004,0.127909366984834,138,0.48438986068788,4e-04,0.022558978774076,"Animal Host_Groundwater"
"candidate division CPR1",0.000466185785890658,0.481868120822904,0.000367638697837187,1.2680541755621,0.00142377603700113,0.0043289093114768,1,0.571043131794103,4e-04,0.0121011456307222,"Animal Host_Groundwater"
"candidate division CPR2",0.00038545305212945,0.481868120822904,0.000255440819599191,1.50897203013309,0.00253631391294744,0.0039246122540459,159,0.581873652464426,0.0246,0.0108305206703236,"Animal Host_Groundwater"
"candidate division CPR3",0.000405942258732993,0.481868120822904,0.000385903337693674,1.05192730687192,0.00187139452630927,0.00344751992723634,150,0.592540735471902,0.0034,0.0106670830074762,"Animal Host_Groundwater"
"candidate division NC10",0.003433580536168,0.481868120822904,0.00390889591819009,0.878401627474857,0.00550203228163368,0.0310603816503077,133,0.602806396300858,2e-04,0.0102656608289551,"Animal Host_Groundwater"
"candidate division WWE3",0.00185811629897823,0.481868120822904,0.00170293285256918,1.09112716697839,0.00961658170465803,0.0183024935826901,145,0.622576189735754,2e-04,0.00974004911026383,"Animal Host_Groundwater"
"candidate division Zixibacteria",0.000886674091496884,0.481868120822904,0.00058803478290513,1.50785993834643,0.00589092279603945,0.0100159665184177,146,0.632209668139991,0.0318,0.00963347840423745,"Animal Host_Groundwater"
"Candidatus Adlerbacteria",0.000928287628912769,0.481868120822904,0.000795412307051414,1.1670521321878,0.00288219849041549,0.0085799837960694,94,0.656691008921242,0.003,0.00769695281955862,"Animal Host_Groundwater"
"Candidatus Aenigmarchaeota",0.000379803871394049,0.481868120822904,0.000296927553118454,1.27911292638623,0.000661512275543826,0.00317035650070513,115,0.664095786670982,2e-04,0.00740477774973991,"Animal Host_Groundwater"
"Candidatus Amesbacteria",0.000940988901700603,0.481868120822904,0.000742391335015648,1.26751062050148,0.00406285448168452,0.00917207931351908,16,0.67845772349966,2e-04,0.00712556068308556,"Animal Host_Groundwater"
"Candidatus Andersenbacteria",0.000474698994449481,0.481868120822904,0.000306560415885648,1.54846800125217,0.00245232214783962,0.00454721155346706,69,0.690796020834033,0.0258,0.0061492059583107,"Animal Host_Groundwater"
"Candidatus Azambacteria",0.00153198334496153,0.481868120822904,0.001421365947899,1.07782471306988,0.00367846141819765,0.0142973522079801,53,0.696890551198521,2e-04,0.00609453036448737,"Animal Host_Groundwater"
"Candidatus Beckwithbacteria",0.00129058771309674,0.481868120822904,0.00111897233995453,1.15336873577159,0.00442134391252571,0.0126820574858201,142,0.708818251587844,2e-04,0.00592907664783549,"Animal Host_Groundwater"
"Candidatus Berkelbacteria",0.00126007642554921,0.481868120822904,0.000941552806127686,1.33829607574695,0.00654184540451339,0.0127604101961051,141,0.714636641692975,4e-04,0.00581839010513174,"Animal Host_Groundwater"
"Candidatus Blackburnbacteria",0.000948447046038221,0.481868120822904,0.000908654089329687,1.04379329513378,0.0024045914234004,0.00840743613136124,99,0.73077350433011,2e-04,0.00515341156364213,"Animal Host_Groundwater"
"Candidatus Brennerbacteria",0.000455050809030239,0.481868120822904,0.000410540754706897,1.10841811394613,0.00111860168208047,0.00377772545457036,144,0.735882642387978,2e-04,0.00510913805786783,"Animal Host_Groundwater"
"Candidatus Buchananbacteria",0.00154881370121472,0.481868120822904,0.00119631411442664,1.29465470860638,0.00625318189144133,0.0152259342582742,126,0.740854935779339,6e-04,0.00497229339136107,"Animal Host_Groundwater"
"Candidatus Campbellbacteria",0.000962174683840038,0.481868120822904,0.000812430018636096,1.18431700179584,0.00443549797168136,0.00965665867068007,139,0.750562378502722,4e-04,0.00474834516152522,"Animal Host_Groundwater"
"Candidatus Chisholmbacteria",0.00073374142420119,0.481868120822904,0.000793206920502475,0.92503154629108,0.00232452426092343,0.00698290389184338,125,0.75526285589003,0.0428,0.00470047738730728,"Animal Host_Groundwater"
"Candidatus Collierbacteria",0.0017836652196681,0.481868120822904,0.00233863924872967,0.762693613663147,0.00411186255218317,0.0165051179739387,122,0.768869479015753,2e-04,0.00445030028659821,"Animal Host_Groundwater"
"Candidatus Colwellbacteria",0.000708747554247261,0.481868120822904,0.00045703278711088,1.55075866378775,0.00336542277922999,0.00715399486823469,134,0.773248826057744,2e-04,0.0043793470419905,"Animal Host_Groundwater"
"Candidatus Curtissbacteria",0.00153630236018576,0.481868120822904,0.00133318061663991,1.15235875845374,0.0060036777629122,0.0144376166847842,5,0.777582429370724,2e-04,0.00433360331298072,"Animal Host_Groundwater"
"Candidatus Dadabacteria",0.000819150567419851,0.481868120822904,0.00113075228970657,0.724429722474781,0.00282208148690544,0.00813611367443583,59,0.781886593533373,0.0276,0.00430416416264845,"Animal Host_Groundwater"
"Candidatus Daviesbacteria",0.00298232583098453,0.481868120822904,0.0033955190694457,0.878312202049088,0.00765947400810516,0.0276436633561551,106,0.786135834790968,2e-04,0.00424924125759552,"Animal Host_Groundwater"
"Candidatus Delongbacteria",0.000887214070537078,0.481868120822904,0.00174305263338294,0.509000160721001,0.00294664200803365,0.00794507627640937,102,0.790369835381875,6e-04,0.00423400059090695,"Animal Host_Groundwater"
"Candidatus Desantisbacteria",0.00121149474084313,0.481868120822904,0.00120613767180551,1.00444150710391,0.00529725579826869,0.0114229220137085,87,0.794553643715936,2e-04,0.00418380833406096,"Animal Host_Groundwater"
"Candidatus Diapherotrites",0.000853381492844816,0.481868120822904,0.0013245186021575,0.644295588944354,0.00274758599472271,0.00723353513237105,123,0.798653766521311,0.003,0.00410012280537453,"Animal Host_Groundwater"
"Candidatus Doudnabacteria",0.00134186457704879,0.481868120822904,0.000947037392973816,1.41690770291041,0.00532209488024196,0.0131669265720905,57,0.80271173660809,2e-04,0.00405797008677944,"Animal Host_Groundwater"
"Candidatus Edwardsbacteria",0.000916939150022229,0.481868120822904,0.00117925292878595,0.777559357826843,0.00420345457900047,0.00972317042463203,135,0.806628791024519,0.0032,0.00391705441642842,"Animal Host_Groundwater"
"Candidatus Falkowbacteria",0.00293675989403366,0.481868120822904,0.00257772754324532,1.13928250552668,0.00998559492682741,0.0278285468272301,149,0.814304517551268,2e-04,0.00381965840627452,"Animal Host_Groundwater"
"Candidatus Firestonebacteria",0.000625689690187622,0.481868120822904,0.00043995547818142,1.42216592636588,0.00468403029934619,0.00647340601481389,9,0.818042780307759,0.0258,0.0037382627564907,"Animal Host_Groundwater"
"Candidatus Giovannonibacteria",0.00195540642007198,0.481868120822904,0.00183285798948427,1.06686193436197,0.00476398039168648,0.0180320363797953,154,0.829122413057911,2e-04,0.00368009852617979,"Animal Host_Groundwater"
"Candidatus Glassbacteria",0.00128284512311273,0.481868120822904,0.00181286643021402,0.707633558508377,0.00338793631884638,0.0126624403251696,110,0.832701172956894,0.0038,0.00357875989898326,"Animal Host_Groundwater"
